Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
json-schema,org.everit.json.schema,V6TestSuiteTest,params,3,1,0
json-schema,org.everit.json.schema,V6TestSuiteTest,startJetty,3,1,0
json-schema,org.everit.json.schema,V6TestSuiteTest,stopJetty,3,1,0
json-schema,org.everit.json.schema,V6TestSuiteTest,testInCollectingMode,4,1,1
json-schema,org.everit.json.schema,V6TestSuiteTest,testInEarlyFailingMode,4,1,1
json-schema,org.everit.json.schema,V7TestSuiteTest,params,3,1,0
json-schema,org.everit.json.schema,V7TestSuiteTest,startJetty,3,1,0
json-schema,org.everit.json.schema,V7TestSuiteTest,stopJetty,3,1,0
json-schema,org.everit.json.schema,V7TestSuiteTest,testInCollectingMode,4,1,1
json-schema,org.everit.json.schema,V7TestSuiteTest,testInEarlyFailingMode,4,1,1
json-schema,org.everit.json.schema,CustomDateTimeFormatValidator,CustomDateTimeFormatValidator,4,1,0
json-schema,org.everit.json.schema,CustomDateTimeFormatValidator,validate,9,1,1
json-schema,org.everit.json.schema,EmptyObjectTest,validateEmptyObject,6,1,0
json-schema,org.everit.json.schema,EvenCharNumValidator,validate,8,2,1
json-schema,org.everit.json.schema,EvenCharNumValidator,formatName,3,1,0
json-schema,org.everit.json.schema,InvalidObjectInArrayTest,readObject,8,1,1
json-schema,org.everit.json.schema,InvalidObjectInArrayTest,test,11,1,0
json-schema,org.everit.json.schema,IssueServlet,openStream,15,3,1
json-schema,org.everit.json.schema,IssueServlet,IssueServlet,3,1,1
json-schema,org.everit.json.schema,IssueServlet,doGet,19,2,2
json-schema,org.everit.json.schema,IssueTest,params,9,2,0
json-schema,org.everit.json.schema,IssueTest,fileByName,3,1,1
json-schema,org.everit.json.schema,IssueTest,initJetty,9,1,0
json-schema,org.everit.json.schema,IssueTest,streamAsJson,8,1,1
json-schema,org.everit.json.schema,IssueTest,loadSchema,10,2,0
json-schema,org.everit.json.schema,IssueTest,consumeValidatorConfig,51,8,0
json-schema,org.everit.json.schema,IssueTest,createFormatValidator,11,1,1
json-schema,org.everit.json.schema,IssueTest,stopJetty,5,2,0
json-schema,org.everit.json.schema,IssueTest,test,13,1,2
json-schema,org.everit.json.schema,IssueTest,validate,28,6,3
json-schema,org.everit.json.schema,IssueTest,loadJsonFile,20,3,1
json-schema,org.everit.json.schema,IssueTest,sortCauses,13,3,1
json-schema,org.everit.json.schema,IssueTest,checkExpectedValues,9,2,2
json-schema,org.everit.json.schema,JettyWrapper,JettyWrapper,12,1,1
json-schema,org.everit.json.schema,JettyWrapper,start,8,1,0
json-schema,org.everit.json.schema,JettyWrapper,stop,8,1,0
json-schema,org.everit.json.schema,MetaSchemaTest,validateMetaSchema,5,1,0
json-schema,org.everit.json.schema,RelativeURITest,test,11,1,0
json-schema,org.everit.json.schema,TestCase,loadTests,8,1,1
json-schema,org.everit.json.schema,TestCase,loadAsParamsFromPackage,3,1,1
json-schema,org.everit.json.schema,TestCase,loadAsParamsFromPackage,25,6,2
json-schema,org.everit.json.schema,TestCase,TestCase,7,1,3
json-schema,org.everit.json.schema,TestCase,runTestInEarlyFailureMode,3,1,0
json-schema,org.everit.json.schema,TestCase,testWithValidator,14,3,2
json-schema,org.everit.json.schema,TestCase,verifyStacktraces,7,1,1
json-schema,org.everit.json.schema,TestCase,assertEmptyCauseStackTraces,3,1,1
json-schema,org.everit.json.schema,TestCase,loadSchema,12,1,1
json-schema,org.everit.json.schema,TestCase,runTestInCollectingMode,3,1,0
json-schema,org.everit.json.schema,TestCase,toString,3,1,0
json-schema,org.everit.json.schema,V4TestSuiteTest,params,3,1,0
json-schema,org.everit.json.schema,V4TestSuiteTest,startJetty,3,1,0
json-schema,org.everit.json.schema,V4TestSuiteTest,stopJetty,3,1,0
json-schema,org.everit.json.schema,V4TestSuiteTest,testInCollectingMode,4,1,1
json-schema,org.everit.json.schema,V4TestSuiteTest,testInEarlyFailingMode,4,1,1
json-schema,org.everit.json.schema,V6TestSuiteTest,params,3,1,0
json-schema,org.everit.json.schema,V6TestSuiteTest,startJetty,3,1,0
json-schema,org.everit.json.schema,V6TestSuiteTest,stopJetty,3,1,0
json-schema,org.everit.json.schema,V6TestSuiteTest,testInCollectingMode,4,1,1
json-schema,org.everit.json.schema,V6TestSuiteTest,testInEarlyFailingMode,4,1,1
json-schema,org.everit.json.schema,V7TestSuiteTest,params,3,1,0
json-schema,org.everit.json.schema,V7TestSuiteTest,startJetty,3,1,0
json-schema,org.everit.json.schema,V7TestSuiteTest,stopJetty,3,1,0
json-schema,org.everit.json.schema,V7TestSuiteTest,testInCollectingMode,4,1,1
json-schema,org.everit.json.schema,V7TestSuiteTest,testInEarlyFailingMode,4,1,1
json-schema,org.everit.json.schema.event,CombinedSchemaMatchEvent,CombinedSchemaMatchEvent,3,1,3
json-schema,org.everit.json.schema.event,CombinedSchemaMatchEvent,describeTo,4,1,1
json-schema,org.everit.json.schema.event,CombinedSchemaMatchEvent,equals,3,1,1
json-schema,org.everit.json.schema.event,CombinedSchemaMatchEvent,canEqual,3,1,1
json-schema,org.everit.json.schema.event,CombinedSchemaMismatchEvent,CombinedSchemaMismatchEvent,4,1,4
json-schema,org.everit.json.schema.event,CombinedSchemaMismatchEvent,getFailure,3,1,0
json-schema,org.everit.json.schema.event,CombinedSchemaMismatchEvent,describeTo,6,1,1
json-schema,org.everit.json.schema.event,CombinedSchemaMismatchEvent,equals,7,4,1
json-schema,org.everit.json.schema.event,CombinedSchemaMismatchEvent,hashCode,3,1,0
json-schema,org.everit.json.schema.event,CombinedSchemaMismatchEvent,canEqual,3,1,1
json-schema,org.everit.json.schema.event,CombinedSchemaValidationEvent,CombinedSchemaValidationEvent,4,1,3
json-schema,org.everit.json.schema.event,CombinedSchemaValidationEvent,equals,7,4,1
json-schema,org.everit.json.schema.event,CombinedSchemaValidationEvent,hashCode,3,1,0
json-schema,org.everit.json.schema.event,CombinedSchemaValidationEvent,getSubSchema,3,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaMatchEvent,ConditionalSchemaMatchEvent,3,1,3
json-schema,org.everit.json.schema.event,ConditionalSchemaMatchEvent,describeTo,4,1,1
json-schema,org.everit.json.schema.event,ConditionalSchemaMatchEvent,equals,3,1,1
json-schema,org.everit.json.schema.event,ConditionalSchemaMatchEvent,canEqual,3,1,1
json-schema,org.everit.json.schema.event,ConditionalSchemaMismatchEvent,ConditionalSchemaMismatchEvent,4,1,4
json-schema,org.everit.json.schema.event,ConditionalSchemaMismatchEvent,getFailure,3,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaMismatchEvent,describeTo,5,1,1
json-schema,org.everit.json.schema.event,ConditionalSchemaMismatchEvent,equals,7,4,1
json-schema,org.everit.json.schema.event,ConditionalSchemaMismatchEvent,canEqual,3,1,1
json-schema,org.everit.json.schema.event,ConditionalSchemaMismatchEvent,hashCode,3,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaValidationEvent,toString,3,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaValidationEvent,toString,3,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaValidationEvent,toString,3,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaValidationEvent,ConditionalSchemaValidationEvent,4,1,3
json-schema,org.everit.json.schema.event,ConditionalSchemaValidationEvent,getKeyword,3,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaValidationEvent,equals,7,4,1
json-schema,org.everit.json.schema.event,ConditionalSchemaValidationEvent,hashCode,3,1,0
json-schema,org.everit.json.schema.event,MismatchEvent,getFailure,0,1,0
json-schema,org.everit.json.schema.event,SchemaReferencedEvent,SchemaReferencedEvent,4,1,3
json-schema,org.everit.json.schema.event,SchemaReferencedEvent,describeTo,3,1,1
json-schema,org.everit.json.schema.event,SchemaReferencedEvent,getReferredSchema,3,1,0
json-schema,org.everit.json.schema.event,SchemaReferencedEvent,equals,9,4,1
json-schema,org.everit.json.schema.event,SchemaReferencedEvent,hashCode,3,1,0
json-schema,org.everit.json.schema.event,SchemaReferencedEvent,canEqual,3,1,1
json-schema,org.everit.json.schema.event,ValidationEvent,ValidationEvent,4,1,2
json-schema,org.everit.json.schema.event,ValidationEvent,getSchema,3,1,0
json-schema,org.everit.json.schema.event,ValidationEvent,equals,10,5,1
json-schema,org.everit.json.schema.event,ValidationEvent,canEqual,3,1,1
json-schema,org.everit.json.schema.event,ValidationEvent,hashCode,3,1,0
json-schema,org.everit.json.schema.event,ValidationEvent,toString,3,1,0
json-schema,org.everit.json.schema.event,ValidationEvent,toJSON,11,3,2
json-schema,org.everit.json.schema.event,ValidationEvent,describeTo,0,1,1
json-schema,org.everit.json.schema.event,ValidationListener,combinedSchemaMatch,2,1,1
json-schema,org.everit.json.schema.event,ValidationListener,combinedSchemaMismatch,2,1,1
json-schema,org.everit.json.schema.event,ValidationListener,schemaReferenced,2,1,1
json-schema,org.everit.json.schema.event,ValidationListener,ifSchemaMatch,2,1,1
json-schema,org.everit.json.schema.event,ValidationListener,ifSchemaMismatch,2,1,1
json-schema,org.everit.json.schema.event,ValidationListener,thenSchemaMatch,2,1,1
json-schema,org.everit.json.schema.event,ValidationListener,thenSchemaMismatch,2,1,1
json-schema,org.everit.json.schema.event,ValidationListener,elseSchemaMatch,2,1,1
json-schema,org.everit.json.schema.event,ValidationListener,elseSchemaMismatch,2,1,1
json-schema,org.everit.json.schema.event,CombinedSchemaMatchEventTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema.event,CombinedSchemaMismatchEventTest,equalsVerifier,5,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaMatchEventTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema.event,ConditionalSchemaMismatchEventTest,equalsVerifier,5,1,0
json-schema,org.everit.json.schema.event,EventToStringTest,schemaReferenceEventToStringTest,6,1,0
json-schema,org.everit.json.schema.event,EventToStringTest,schemaReferenceWithSchemaToString,6,1,0
json-schema,org.everit.json.schema.event,EventToStringTest,schemaReferenceWithInstanceToString,6,1,0
json-schema,org.everit.json.schema.event,EventToStringTest,conditionalSchemaMatchEventToString_ifMatch,6,1,0
json-schema,org.everit.json.schema.event,EventToStringTest,conditionalSchemaMismatchEvent,7,1,0
json-schema,org.everit.json.schema.event,EventToStringTest,combinedSchemaMatchEventToString,6,1,0
json-schema,org.everit.json.schema.event,EventToStringTest,combinedSchemaMismatchEventToString,7,1,0
json-schema,org.everit.json.schema.event,SchemaReferencedEventTest,equalsVerifier,3,1,0
json-schema,org.everit.json.schema.internal,DateFormatValidator,DateFormatValidator,3,1,0
json-schema,org.everit.json.schema.internal,DateFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,DateTimeFormatValidator,Delegate,3,1,0
json-schema,org.everit.json.schema.internal,DateTimeFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,DateTimeFormatValidator,validate,3,1,1
json-schema,org.everit.json.schema.internal,DateTimeFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,Delegate,Delegate,3,1,0
json-schema,org.everit.json.schema.internal,Delegate,formatName,3,1,0
json-schema,org.everit.json.schema.internal,EmailFormatValidator,validate,6,2,1
json-schema,org.everit.json.schema.internal,EmailFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,HostnameFormatValidator,validate,3,1,1
json-schema,org.everit.json.schema.internal,HostnameFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,IPAddressValidator,asInetAddress,9,2,1
json-schema,org.everit.json.schema.internal,IPAddressValidator,checkIpAddress,3,1,3
json-schema,org.everit.json.schema.internal,IPAddressValidator,emptyString,3,1,0
json-schema,org.everit.json.schema.internal,IPV4Validator,validate,3,1,1
json-schema,org.everit.json.schema.internal,IPV4Validator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,IPV6Validator,validate,3,1,1
json-schema,org.everit.json.schema.internal,IPV6Validator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidator,validate,15,3,1
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidator,failure,3,1,1
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidator,checkEscaping,16,5,1
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,JSONPrinter,JSONPrinter,3,1,1
json-schema,org.everit.json.schema.internal,JSONPrinter,JSONPrinter,3,1,1
json-schema,org.everit.json.schema.internal,JSONPrinter,JSONPrinter,3,1,1
json-schema,org.everit.json.schema.internal,JSONPrinter,key,4,1,1
json-schema,org.everit.json.schema.internal,JSONPrinter,value,4,1,1
json-schema,org.everit.json.schema.internal,JSONPrinter,object,4,1,0
json-schema,org.everit.json.schema.internal,JSONPrinter,endObject,4,1,0
json-schema,org.everit.json.schema.internal,JSONPrinter,ifPresent,7,2,2
json-schema,org.everit.json.schema.internal,JSONPrinter,ifTrue,7,2,2
json-schema,org.everit.json.schema.internal,JSONPrinter,array,4,1,0
json-schema,org.everit.json.schema.internal,JSONPrinter,endArray,4,1,0
json-schema,org.everit.json.schema.internal,JSONPrinter,ifFalse,6,2,2
json-schema,org.everit.json.schema.internal,JSONPrinter,printSchemaMap,9,1,1
json-schema,org.everit.json.schema.internal,JSONWriter,subclassOfJSONString,3,1,1
json-schema,org.everit.json.schema.internal,JSONWriter,implementsJSONString,3,1,1
json-schema,org.everit.json.schema.internal,JSONWriter,JSONWriter,7,1,1
json-schema,org.everit.json.schema.internal,JSONWriter,append,22,5,1
json-schema,org.everit.json.schema.internal,JSONWriter,array,9,2,0
json-schema,org.everit.json.schema.internal,JSONWriter,end,14,2,2
json-schema,org.everit.json.schema.internal,JSONWriter,endArray,3,1,0
json-schema,org.everit.json.schema.internal,JSONWriter,endObject,3,1,0
json-schema,org.everit.json.schema.internal,JSONWriter,key,26,5,1
json-schema,org.everit.json.schema.internal,JSONWriter,object,12,3,0
json-schema,org.everit.json.schema.internal,JSONWriter,pop,11,3,1
json-schema,org.everit.json.schema.internal,JSONWriter,push,8,2,1
json-schema,org.everit.json.schema.internal,JSONWriter,valueToString,43,11,1
json-schema,org.everit.json.schema.internal,JSONWriter,value,3,1,1
json-schema,org.everit.json.schema.internal,JSONWriter,value,3,1,1
json-schema,org.everit.json.schema.internal,JSONWriter,value,3,1,1
json-schema,org.everit.json.schema.internal,JSONWriter,value,3,1,1
json-schema,org.everit.json.schema.internal,RegexFormatValidator,validate,9,1,1
json-schema,org.everit.json.schema.internal,RegexFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,ParseException,3,1,1
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,isDigit,3,1,1
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,Parser,3,1,1
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,parse,5,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,parseTrailingHashmark,9,3,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,next,7,2,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,curr,6,2,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,parseUpwardsStepCount,15,5,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,fail,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,parseJsonPointer,21,4,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,validate,9,1,1
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,ParseException,ParseException,3,1,1
json-schema,org.everit.json.schema.internal,Parser,isDigit,3,1,1
json-schema,org.everit.json.schema.internal,Parser,Parser,3,1,1
json-schema,org.everit.json.schema.internal,Parser,parse,5,1,0
json-schema,org.everit.json.schema.internal,Parser,parseTrailingHashmark,9,3,0
json-schema,org.everit.json.schema.internal,Parser,next,7,2,0
json-schema,org.everit.json.schema.internal,Parser,curr,6,2,0
json-schema,org.everit.json.schema.internal,Parser,parseUpwardsStepCount,15,5,0
json-schema,org.everit.json.schema.internal,Parser,fail,3,1,0
json-schema,org.everit.json.schema.internal,Parser,parseJsonPointer,21,4,0
json-schema,org.everit.json.schema.internal,TemporalFormatValidator,TemporalFormatValidator,4,1,2
json-schema,org.everit.json.schema.internal,TemporalFormatValidator,validate,9,1,1
json-schema,org.everit.json.schema.internal,TimeFormatValidator,TimeFormatValidator,3,1,0
json-schema,org.everit.json.schema.internal,TimeFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,URIFormatValidator,URIFormatValidator,3,1,0
json-schema,org.everit.json.schema.internal,URIFormatValidator,URIFormatValidator,3,1,1
json-schema,org.everit.json.schema.internal,URIFormatValidator,validate,11,3,1
json-schema,org.everit.json.schema.internal,URIFormatValidator,failure,3,1,1
json-schema,org.everit.json.schema.internal,URIFormatValidator,isProtocolRelativeURI,3,1,1
json-schema,org.everit.json.schema.internal,URIFormatValidator,hasProtocol,3,1,1
json-schema,org.everit.json.schema.internal,URIFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,URIReferenceFormatValidator,validate,9,1,1
json-schema,org.everit.json.schema.internal,URIReferenceFormatValidator,failure,3,1,1
json-schema,org.everit.json.schema.internal,URIReferenceFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,URITemplateFormatValidator,validate,14,2,1
json-schema,org.everit.json.schema.internal,URITemplateFormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,URIV4FormatValidator,validate,9,1,1
json-schema,org.everit.json.schema.internal,URIV4FormatValidator,failure,3,1,1
json-schema,org.everit.json.schema.internal,URIV4FormatValidator,formatName,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeExceedingLimits,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeFormatFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithSingleDigitInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithTwoDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithThreeDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithFourDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithFiveDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithSixDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithSevenDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithEightDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithNineDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeWithTenDigitsInSecFracFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateTimeZSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,dateSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeZSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithSingleDigitInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithTwoDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithThreeDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithFourDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithFiveDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithSixDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeimeWithSevenDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithEightDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithNineDigitsInSecFracSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,timeWithTenDigitsInSecFracFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,emailFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,emailSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,hostnameLengthFailure,8,2,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,hostnameNullFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,hostnameSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,hostnameWithUnderscoresFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv4Failure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv4LengthFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv4NullFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv4Success,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv6Failure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv6LengthFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv6NullFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv6Success,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,validate,3,1,1
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,formatName,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv4OldFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv4OldLengthFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv4OldNullFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,ipv4OldSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,uriFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,relativeURIRefFailsInDraft6,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,relativeURIRefSucceedsInDraft4,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,protocolRelativeURIsCanBeDisabled,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,uriNullFailure,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,uriSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,regexSuccess,3,1,0
json-schema,org.everit.json.schema.internal,DefaultFormatValidatorTest,regexFailure,3,1,0
json-schema,org.everit.json.schema.internal,IPV4ValidatorOld,validate,3,1,1
json-schema,org.everit.json.schema.internal,IPV4ValidatorOld,formatName,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,stringSuccess,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,root,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,emptyStringIsValid,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,illegalLeadingCharFailure,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,invalidTildeEscape,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,invalidEscapeNum,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,trailingTilde,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,uriFragment,3,1,0
json-schema,org.everit.json.schema.internal,JsonPointerFormatValidatorTest,assertFailure,3,1,1
json-schema,org.everit.json.schema.internal,JSONPrinterTest,before,3,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,actualObj,3,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,constructor,3,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,subject,3,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,keyValueDelegates,8,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,ifPresentPrints,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,ifPresentOmits,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,ifTruePints,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,ifTrueHandlesNullAsFalse,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,ifTrueOmits,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,ifFalsePrints,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,ifFalseOmits,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,ifFalseHandlesNullAsTrue,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,arraySupport,7,1,0
json-schema,org.everit.json.schema.internal,JSONPrinterTest,printSchemaMap,6,1,0
json-schema,org.everit.json.schema.internal,JSONWriterTest,toJSONString,3,1,0
json-schema,org.everit.json.schema.internal,JSONWriterTest,classImplementsJSONString,3,1,0
json-schema,org.everit.json.schema.internal,JSONWriterTest,subclassImplementsJSONString,3,1,0
json-schema,org.everit.json.schema.internal,JSONWriterTest,nullDoesNotImplementJSONString,3,1,0
json-schema,org.everit.json.schema.internal,JSONWriterTest,objectDoesNotImplementJSONString,3,1,0
json-schema,org.everit.json.schema.internal,Ancestor,toJSONString,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,formatNameTest,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,onlyUpwardsStepCount,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,onlyUpwardsCount_multipleDigits,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,upwardsStepCountWithJsonPointer,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,multipleDigitsFollowedByPointer,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,multipleDigitsFollowedByHashmark,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,upwardsStepCountWithHashmark,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,negativeUpwardsStepCount,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,hashmarkIsNotTheLastChar,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,nonIntegerBeginning,3,1,0
json-schema,org.everit.json.schema.internal,RelativeJsonPointerFormatValidatorTest,upwardsStepCountFollowedByInvalidJsonPointer,3,1,0
